motor_id,cycle,vibration_mean,vibration_std,temperature_mean,temperature_slope,current_mean,current_std,RUL
239,77,4.306,0.7044,50.71,0.0481,5.051,0.2717,89
239,78,4.223,0.7174,50.79,0.038,4.798,0.2173,88
239,79,4.394,0.6612,50.22,0.0492,5.146,0.26,87
239,80,4.346,0.6697,50.85,0.0307,4.966,0.2531,86
239,81,3.906,0.6654,52.29,0.0482,4.943,0.2315,85
239,82,4.431,0.742,51.6,0.045,5.038,0.2611,84
239,83,4.89,0.6879,51.87,0.0447,5.063,0.2543,83
239,84,4.933,0.7092,49.88,0.0389,5.151,0.2973,82
239,85,4.669,0.7576,51.35,0.0549,5.072,0.2556,81
239,86,4.401,0.5502,52.22,0.0473,5.039,0.2799,80
239,87,4.233,0.753,51.85,0.0478,4.939,0.2879,79
239,88,4.844,0.6711,51.99,0.0749,5.019,0.1929,78
239,89,4.501,0.6126,50.33,0.0699,5.229,0.3137,77
239,90,4.346,0.6908,51.01,0.0728,5.193,0.3211,76
239,91,4.397,0.8083,52.23,0.0539,5.31,0.2651,75
239,92,4.798,0.761,50.99,0.0527,5.196,0.2605,74
239,93,4.471,0.7612,53.04,0.0369,5.099,0.2645,73
239,94,4.713,0.7043,53.6,0.0541,5.314,0.2414,72
239,95,4.703,0.7258,51.67,0.0552,5.193,0.2683,71
239,96,4.816,0.718,52.9,0.0523,5.203,0.322,70
239,97,4.927,0.7238,52.19,0.0806,5.328,0.292,69
239,98,5.241,0.8827,54.03,0.0497,5.339,0.3167,68
239,99,4.493,0.8073,51.84,0.0545,5.178,0.3211,67
239,100,5.155,0.7669,52.79,0.0567,5.354,0.2766,66
239,101,5.311,0.7448,53.0,0.0561,5.466,0.3225,65
239,102,4.265,0.8577,54.48,0.0505,5.306,0.302,64
239,103,5.073,0.7856,51.86,0.0652,5.079,0.3429,63
239,104,4.986,0.8355,53.09,0.0654,5.247,0.3191,62
239,105,5.138,0.764,53.39,0.0599,5.321,0.2683,61
239,106,4.856,0.8344,54.62,0.053,5.592,0.299,60
239,107,5.068,0.7522,51.97,0.0459,5.475,0.3342,59
239,108,5.121,0.7994,52.8,0.0575,5.221,0.3269,58
239,109,5.104,0.7578,53.97,0.0401,5.486,0.3106,57
239,110,4.56,0.8134,54.44,0.0642,5.478,0.3443,56
239,111,4.912,0.819,53.53,0.0696,5.419,0.2475,55
239,112,4.938,0.8392,54.04,0.0691,5.572,0.3365,54
239,113,5.059,0.8666,53.89,0.0592,5.32,0.2952,53
239,114,5.027,0.9698,54.88,0.0522,5.483,0.3261,52
239,115,4.856,0.9124,54.26,0.0624,5.621,0.3218,51
239,116,5.321,0.8124,54.4,0.0524,5.427,0.2773,50
239,117,5.416,0.8521,54.35,0.0748,5.501,0.3206,49
239,118,5.312,0.9026,53.43,0.0726,5.571,0.3234,48
239,119,5.387,0.9154,54.61,0.0721,5.481,0.2891,47
239,120,5.293,0.9803,54.41,0.0658,5.622,0.3414,46
239,121,5.311,0.8426,54.65,0.0718,5.485,0.3714,45
239,122,5.152,0.9001,53.72,0.0659,5.548,0.33,44
239,123,5.587,0.8359,55.86,0.0584,5.453,0.3964,43
239,124,5.403,0.9229,55.18,0.0647,5.487,0.2957,42
239,125,5.171,0.8601,56.88,0.0668,5.489,0.3629,41
239,126,5.192,0.9348,54.37,0.0562,5.53,0.3603,40
239,127,5.478,0.9611,53.69,0.0519,5.455,0.3429,39
239,128,5.653,0.9108,55.7,0.048,5.524,0.375,38
239,129,5.279,0.853,53.21,0.0723,5.828,0.339,37
239,130,5.356,0.7734,55.64,0.0702,5.449,0.3608,36
239,131,5.689,0.9388,55.7,0.0668,5.484,0.3584,35
239,132,5.482,0.9149,55.85,0.0753,5.601,0.2821,34
239,133,5.687,0.9653,54.88,0.0744,5.706,0.303,33
239,134,5.135,0.9881,56.61,0.0823,5.637,0.3888,32
239,135,5.088,0.9191,56.19,0.094,5.634,0.401,31
239,136,5.925,0.978,55.86,0.0786,5.646,0.3576,30
239,137,5.741,1.014,54.38,0.0689,5.809,0.368,29
239,138,5.592,0.9117,56.97,0.0828,5.758,0.3535,28
239,139,5.645,0.9953,56.11,0.0579,5.753,0.3351,27
239,140,5.868,0.9396,56.0,0.0792,5.653,0.4312,26
239,141,5.382,0.9873,58.45,0.0618,5.765,0.3606,25
239,142,6.102,0.9058,56.49,0.0873,5.791,0.3848,24
239,143,5.503,0.981,56.52,0.0773,5.967,0.4141,23
239,144,5.901,0.963,56.7,0.0768,5.752,0.3861,22
239,145,5.938,1.056,55.91,0.0721,5.765,0.4123,21
239,146,5.692,1.0663,55.63,0.1073,5.746,0.3825,20
239,147,5.764,1.0236,57.8,0.0851,5.804,0.3592,19
239,148,5.936,0.9892,58.81,0.0948,5.801,0.3846,18
239,149,6.265,1.0297,57.56,0.091,5.756,0.3895,17
239,150,5.694,1.0333,58.06,0.0851,5.865,0.3344,16
239,151,6.023,0.9932,58.16,0.085,5.897,0.3447,15
239,152,5.99,1.0886,58.29,0.0848,5.86,0.4003,14
239,153,6.196,1.0055,57.4,0.0965,5.992,0.3842,13
239,154,5.901,1.0997,58.07,0.091,5.886,0.4207,12
239,155,6.237,1.1215,58.39,0.087,5.701,0.3855,11
239,156,6.434,0.9637,57.58,0.0852,5.944,0.4468,10
239,157,6.201,1.0701,56.57,0.0838,5.945,0.3853,9
239,158,5.982,1.0688,58.01,0.0836,5.894,0.4051,8
239,159,5.957,1.0175,57.17,0.0989,6.026,0.3721,7
239,160,6.192,1.2173,58.34,0.0862,5.968,0.3908,6
239,161,6.232,1.1244,59.54,0.0867,5.928,0.387,5
239,162,5.813,1.1121,57.26,0.101,5.917,0.3896,4
239,163,6.315,1.1231,58.32,0.0867,6.16,0.3807,3
239,164,5.975,1.0756,57.19,0.09,5.965,0.3878,2
239,165,5.806,1.0973,57.77,0.0779,6.06,0.4096,1
239,166,5.866,1.15,59.65,0.0792,5.889,0.4073,0
240,1,2.785,0.2683,46.97,0.0112,4.278,0.0675,125
240,2,2.931,0.3724,46.05,0.0047,4.414,0.1333,125
240,3,2.957,0.3791,47.26,0.0245,4.383,0.0927,125
240,4,2.773,0.2759,46.78,0.0026,4.239,0.0939,125
240,5,2.755,0.3364,45.33,0.0118,4.306,0.1044,125
240,6,2.872,0.1955,46.52,0.0023,4.31,0.0837,125
240,7,3.249,0.3139,48.44,0.0123,4.381,0.1125,125
240,8,2.97,0.402,47.07,0.0066,4.194,0.1102,125
240,9,2.886,0.3396,46.48,0.0084,4.221,0.1185,125
240,10,3.47,0.3261,46.28,0.0042,4.432,0.062,125
240,11,3.324,0.322,46.22,0.0305,4.289,0.1929,125
240,12,3.231,0.2813,46.54,0.0186,4.583,0.1555,125
240,13,3.393,0.3478,46.97,0.0179,4.241,0.1201,125
240,14,2.582,0.3572,47.03,0.0212,4.363,0.1509,125
240,15,3.061,0.3603,48.61,0.0138,4.355,0.2013,125
240,16,3.152,0.3819,47.11,0.0247,4.299,0.1198,125
240,17,3.339,0.353,45.38,0.0043,4.294,0.1274,125
240,18,2.992,0.3829,47.15,0.028,4.335,0.118,125
240,19,3.409,0.3133,49.92,0.0093,4.31,0.1324,125
240,20,3.167,0.4559,48.22,0.0168,4.377,0.137,125
240,21,3.012,0.4221,47.93,-0.0061,4.347,0.1417,125
240,22,3.438,0.4219,49.3,0.0294,4.426,0.1357,125
240,23,3.106,0.3538,50.2,0.0086,4.302,0.1617,125
240,24,3.029,0.3188,48.86,0.0138,4.321,0.1329,125
240,25,3.824,0.3926,47.77,0.0182,4.338,0.1795,125
240,26,2.96,0.3578,47.09,0.0014,4.312,0.17,125
240,27,3.509,0.4249,48.13,0.0087,4.538,0.1146,125
240,28,3.236,0.386,48.37,0.0194,4.371,0.1655,125
240,29,3.442,0.3014,49.34,0.0293,4.272,0.1321,125
240,30,3.642,0.3586,47.93,0.0294,4.416,0.1247,125
240,31,3.798,0.4818,47.5,0.0223,4.264,0.135,125
240,32,3.571,0.385,47.61,0.0173,4.496,0.1479,125
240,33,3.526,0.3478,48.09,0.0305,4.556,0.1762,125
240,34,3.502,0.3522,48.86,0.0118,4.499,0.1502,125
240,35,3.027,0.4259,47.77,0.0361,4.521,0.174,125
240,36,3.666,0.3873,48.68,0.0216,4.511,0.164,125
240,37,3.276,0.3573,48.45,0.0381,4.625,0.1831,125
240,38,3.681,0.479,49.31,0.0189,4.603,0.1815,125
240,39,3.631,0.5198,48.91,0.0252,4.42,0.1304,125
240,40,3.39,0.4411,49.47,0.0346,4.659,0.1563,125
240,41,3.265,0.5184,49.32,0.027,4.38,0.196,125
240,42,3.528,0.4464,47.69,0.0196,4.278,0.2078,125
240,43,3.443,0.4932,47.86,0.0304,4.519,0.1918,125
240,44,3.719,0.4073,48.38,0.0156,4.622,0.1525,125
240,45,3.711,0.4448,49.49,0.0308,4.511,0.1444,125
240,46,3.393,0.3582,49.02,0.0319,4.83,0.214,125
240,47,3.966,0.5063,49.15,0.039,4.655,0.2204,125
240,48,3.538,0.4365,48.44,0.0079,4.422,0.2122,125
240,49,3.688,0.48,49.55,0.0236,4.471,0.1814,125
240,50,3.522,0.4606,49.03,0.0202,4.834,0.1511,125
240,51,3.916,0.4436,49.8,0.0343,4.722,0.1701,125
240,52,3.845,0.4653,51.14,0.0317,4.486,0.199,125
240,53,3.54,0.4388,49.42,0.0202,4.569,0.1348,125
240,54,3.416,0.5537,48.03,-0.0042,4.631,0.1666,125
240,55,3.634,0.5126,48.86,0.0272,4.765,0.1633,125
240,56,3.707,0.5078,50.77,0.0253,4.597,0.1692,125
240,57,3.803,0.4414,48.77,0.0219,4.662,0.1917,125
240,58,3.572,0.4447,49.24,0.0211,4.65,0.1718,125
240,59,3.981,0.4828,50.39,0.0362,4.582,0.1951,125
240,60,3.987,0.4691,50.05,0.0215,4.66,0.1585,125
240,61,3.705,0.3961,48.97,0.0379,4.705,0.1841,125
240,62,3.892,0.5143,51.33,0.0214,4.677,0.1919,125
240,63,4.05,0.5233,50.72,0.0483,4.517,0.2241,125
240,64,3.602,0.4403,50.22,0.0322,4.597,0.1301,125
240,65,4.26,0.5846,52.18,0.0092,4.79,0.1856,125
240,66,3.578,0.526,51.92,0.0408,4.628,0.2199,125
240,67,3.489,0.4515,51.36,0.0444,4.768,0.2043,125
240,68,3.806,0.4483,52.5,0.0463,4.781,0.2605,125
240,69,4.118,0.4281,49.44,0.0454,4.668,0.2244,125
240,70,4.339,0.5122,51.97,0.0462,4.736,0.2025,125
240,71,4.229,0.5233,49.33,0.0371,4.67,0.1668,125
240,72,4.144,0.4488,49.08,0.0328,4.503,0.1668,125
240,73,3.666,0.5437,49.49,0.0246,4.698,0.189,125
240,74,4.029,0.5429,52.32,0.0178,4.701,0.2176,125
240,75,3.255,0.5215,51.04,0.047,4.751,0.1968,125
240,76,3.529,0.6187,51.02,0.0426,4.688,0.178,125
240,77,3.838,0.5071,52.9,0.0203,4.829,0.2425,125
240,78,3.815,0.4776,50.86,0.0173,4.852,0.2324,125
240,79,4.188,0.5376,51.85,0.0424,4.927,0.1951,125
240,80,4.611,0.5454,52.14,0.048,4.71,0.2144,125
240,81,3.936,0.5348,51.17,0.0166,4.756,0.196,125
240,82,4.066,0.5148,52.96,0.0503,4.63,0.1848,125
240,83,4.332,0.5914,51.7,0.0337,4.728,0.163,125
240,84,4.314,0.5366,52.17,0.027,4.867,0.2446,125
240,85,4.5,0.5476,50.42,0.0065,4.658,0.1866,125
240,86,4.181,0.5338,50.94,0.0367,4.795,0.2125,125
240,87,4.303,0.5458,50.01,0.0521,4.882,0.2044,125
240,88,4.247,0.5657,53.1,0.0417,4.876,0.2154,125
240,89,4.007,0.5129,50.6,0.0461,4.804,0.2125,125
240,90,3.978,0.5345,51.03,0.0561,4.824,0.2471,125
240,91,4.268,0.5531,52.28,0.0296,4.822,0.2159,125
240,92,4.648,0.6271,51.44,0.0281,5.039,0.2405,125
240,93,4.048,0.5102,51.31,0.0683,4.869,0.2232,125
240,94,4.874,0.6065,52.11,0.0331,4.913,0.2257,125
240,95,4.198,0.5517,54.14,0.0604,4.916,0.292,125
240,96,4.059,0.6314,52.52,0.0262,4.903,0.2757,125
240,97,4.365,0.6409,50.51,0.032,5.031,0.2619,125
240,98,4.073,0.5801,51.02,0.0445,4.787,0.275,125
240,99,4.323,0.573,52.49,0.0448,5.0,0.2335,125
240,100,4.532,0.6018,53.1,0.0332,5.093,0.2755,125
240,101,4.229,0.6011,49.51,0.0395,4.957,0.2468,125
240,102,4.068,0.6713,51.05,0.0404,4.836,0.2804,125
240,103,4.881,0.6538,51.85,0.0387,4.871,0.2877,125
240,104,3.875,0.5491,51.75,0.0346,4.864,0.2067,125
240,105,4.315,0.5846,50.47,0.0409,5.148,0.2205,125
240,106,4.135,0.6422,52.59,0.0361,5.02,0.2547,125
240,107,4.265,0.6602,52.88,0.0303,4.884,0.2561,125
240,108,4.319,0.5728,55.06,0.0283,4.874,0.2188,125
240,109,4.573,0.5908,54.71,0.0638,4.948,0.2507,125
240,110,4.987,0.5878,53.71,0.0465,4.993,0.2736,125
240,111,4.41,0.6312,52.45,0.0361,4.972,0.2384,125
240,112,4.629,0.6202,51.68,0.0606,5.122,0.2087,125
240,113,4.395,0.5831,53.18,0.0484,5.151,0.1982,125
240,114,4.472,0.7179,52.39,0.0401,4.966,0.2342,125
240,115,4.401,0.6361,54.75,0.0384,5.019,0.2095,125
240,116,4.345,0.6605,53.78,0.0519,5.113,0.272,125
240,117,4.65,0.7452,52.11,0.0421,5.069,0.2023,125
240,118,4.747,0.6879,53.71,0.0521,4.91,0.2681,125
240,119,4.412,0.6263,54.34,0.0559,5.094,0.2894,125
240,120,4.798,0.6603,53.68,0.0392,4.962,0.2572,125
240,121,4.325,0.6154,54.74,0.062,5.025,0.2108,125
240,122,4.581,0.8351,54.33,0.0516,5.059,0.2364,125
240,123,4.24,0.699,53.63,0.0403,5.07,0.2486,125
240,124,4.647,0.5876,51.48,0.041,5.079,0.3276,125
240,125,4.795,0.7183,51.98,0.0392,4.992,0.3038,125
240,126,4.502,0.6982,54.49,0.0507,4.961,0.2393,125
240,127,4.547,0.634,54.68,0.0342,4.918,0.264,125
240,128,5.078,0.6958,53.74,0.0445,5.156,0.2902,125
240,129,4.154,0.6883,54.02,0.0459,5.149,0.2903,125
240,130,4.397,0.7086,54.74,0.0663,5.266,0.2508,125
240,131,4.772,0.6863,54.39,0.0372,5.044,0.3272,125
240,132,4.542,0.7236,53.61,0.039,5.261,0.2912,125
240,133,4.695,0.6945,54.66,0.0293,5.119,0.2476,125
240,134,4.323,0.6688,54.26,0.0572,5.256,0.2918,125
240,135,4.896,0.6806,54.75,0.0423,5.21,0.2684,125
240,136,4.694,0.751,54.4,0.0463,5.03,0.2803,125
240,137,5.017,0.6876,53.05,0.0513,5.119,0.3005,125
240,138,5.036,0.6983,52.84,0.0475,4.948,0.3052,125
240,139,4.763,0.5497,55.72,0.0564,5.199,0.2714,124
240,140,4.987,0.7357,55.85,0.0393,5.1,0.26,123
240,141,4.838,0.7216,53.44,0.0618,5.072,0.2528,122
240,142,5.005,0.6197,55.78,0.0599,5.222,0.3007,121
240,143,4.467,0.7663,53.81,0.0541,5.188,0.2701,120
240,144,5.205,0.6939,55.73,0.0598,5.131,0.299,119
240,145,4.982,0.7858,54.33,0.0639,5.322,0.2241,118
240,146,5.116,0.7053,55.06,0.0694,5.277,0.28,117
240,147,4.643,0.7082,57.07,0.0612,5.319,0.2909,116
240,148,4.815,0.8137,55.47,0.0708,5.11,0.2688,115
240,149,4.668,0.6872,55.07,0.0676,5.197,0.3687,114
240,150,5.043,0.7839,55.67,0.0604,5.197,0.3326,113
240,151,4.743,0.7751,54.92,0.0455,5.18,0.3048,112
240,152,4.771,0.7257,55.51,0.0271,5.306,0.2812,111
240,153,4.942,0.7874,55.14,0.0679,5.307,0.3062,110
240,154,5.478,0.7497,57.25,0.0639,5.256,0.2954,109
240,155,4.382,0.8285,54.46,0.0457,5.406,0.3155,108
240,156,5.118,0.6876,57.31,0.0477,5.321,0.3118,107
240,157,5.146,0.8104,55.13,0.06,5.322,0.3096,106
240,158,5.153,0.8471,54.83,0.0631,5.134,0.3285,105
240,159,5.345,0.7671,55.44,0.0583,5.502,0.3269,104
240,160,4.687,0.7712,56.06,0.064,5.416,0.3117,103
240,161,5.326,0.808,55.54,0.0578,5.16,0.278,102
240,162,5.119,0.7855,54.37,0.0553,5.434,0.321,101
240,163,5.163,0.7616,55.71,0.056,5.253,0.302,100
240,164,4.788,0.6668,55.91,0.0635,5.34,0.3575,99
240,165,5.245,0.7842,56.49,0.0614,5.292,0.3011,98
240,166,4.976,0.8089,56.69,0.0538,5.248,0.2989,97
240,167,5.509,0.8507,55.93,0.0549,5.238,0.295,96
240,168,5.312,0.78,53.89,0.0748,5.442,0.3026,95
240,169,5.333,0.7556,56.21,0.0625,5.424,0.2929,94
240,170,5.279,0.7308,57.53,0.0547,5.399,0.3379,93
240,171,5.477,0.8751,58.71,0.048,5.348,0.3161,92
240,172,5.024,0.7872,55.45,0.0565,5.239,0.3009,91
240,173,5.095,0.7983,56.7,0.0537,5.386,0.3357,90
240,174,5.303,0.7893,56.72,0.0562,5.369,0.2573,89
240,175,5.167,0.7675,56.72,0.0658,5.292,0.3292,88
240,176,5.029,0.8359,56.8,0.0684,5.395,0.2784,87
240,177,5.155,0.8422,56.41,0.0561,5.535,0.3478,86
240,178,5.082,0.8818,57.62,0.064,5.119,0.3553,85
240,179,5.238,0.7443,58.0,0.0825,5.445,0.3619,84
240,180,5.4,0.8819,55.03,0.059,5.38,0.3517,83
240,181,5.411,0.8684,57.88,0.0545,5.408,0.2761,82
240,182,4.803,0.8511,58.14,0.0669,5.456,0.3646,81
240,183,5.088,0.8766,56.84,0.0627,5.502,0.2718,80
240,184,5.047,0.8793,58.34,0.055,5.463,0.294,79
240,185,5.247,0.828,55.67,0.0627,5.755,0.294,78
240,186,5.53,0.8205,57.39,0.0774,5.534,0.3194,77
240,187,5.491,0.7907,57.5,0.0658,5.549,0.3566,76
240,188,5.266,0.8185,56.93,0.0714,5.415,0.3652,75
240,189,5.637,0.9388,58.28,0.0707,5.536,0.3563,74
240,190,5.408,0.9006,57.08,0.0847,5.462,0.3106,73
240,191,5.479,0.9139,56.36,0.0727,5.596,0.299,72
240,192,5.514,0.9793,56.43,0.0641,5.537,0.334,71
240,193,5.47,0.8184,58.18,0.0676,5.357,0.2924,70
240,194,6.34,0.9543,58.09,0.0742,5.588,0.3598,69
240,195,5.787,0.8683,56.59,0.0749,5.542,0.3591,68
240,196,5.599,0.8838,59.48,0.0774,5.622,0.3043,67
240,197,5.654,0.8514,57.73,0.0844,5.536,0.357,66
240,198,6.003,0.8508,59.2,0.0748,5.57,0.3857,65
240,199,5.568,0.9484,58.52,0.0785,5.587,0.3476,64
240,200,5.61,0.9005,60.34,0.0702,5.631,0.3242,63
240,201,5.938,0.9953,57.53,0.0477,5.551,0.338,62
240,202,5.378,0.831,59.27,0.0631,5.493,0.3989,61
240,203,5.87,1.0203,56.95,0.0602,5.599,0.3323,60
240,204,5.542,0.8605,58.28,0.0676,5.491,0.3419,59
240,205,5.28,0.8782,57.23,0.0664,5.635,0.3412,58
240,206,5.382,0.8905,56.7,0.0744,5.666,0.3519,57
240,207,5.679,0.9374,57.91,0.0776,5.705,0.3366,56
240,208,5.647,0.951,58.24,0.0748,5.743,0.3615,55
240,209,5.568,0.955,56.28,0.0798,5.744,0.3778,54
240,210,5.866,0.9165,57.3,0.0954,5.644,0.3262,53
240,211,5.708,0.9785,59.17,0.0803,5.594,0.3448,52
240,212,5.657,0.8829,58.14,0.078,5.787,0.3569,51
240,213,5.652,0.8137,59.55,0.0735,5.713,0.3852,50
240,214,5.774,0.8848,59.62,0.0967,5.74,0.3863,49
240,215,5.623,0.8864,58.01,0.0694,5.737,0.3387,48
240,216,5.933,0.9345,58.1,0.0669,5.647,0.3138,47
240,217,5.501,1.0247,58.64,0.0754,5.768,0.3529,46
240,218,5.957,0.9847,58.31,0.0759,5.537,0.4033,45
240,219,5.452,0.9772,59.36,0.0787,5.633,0.3684,44
240,220,5.904,0.9863,59.8,0.0803,5.661,0.3778,43
240,221,6.128,0.9346,60.98,0.0845,5.813,0.3395,42
240,222,5.627,1.0077,58.1,0.0818,5.743,0.3888,41
240,223,5.505,1.0075,58.06,0.069,5.884,0.3676,40
240,224,5.859,1.0231,58.8,0.0593,5.639,0.3672,39
240,225,5.909,0.9615,60.54,0.0788,5.797,0.3964,38
240,226,6.507,0.9919,58.38,0.0926,5.875,0.3769,37
240,227,5.748,1.0789,57.98,0.0897,5.829,0.3157,36
240,228,6.1,0.9949,59.75,0.0945,5.445,0.4021,35
240,229,6.029,0.9821,59.44,0.074,5.792,0.4058,34
240,230,5.997,0.9424,60.16,0.0785,5.883,0.3872,33
240,231,6.223,0.9991,60.41,0.0966,5.87,0.3982,32
240,232,6.107,0.9982,60.31,0.0712,5.905,0.3366,31
240,233,6.486,1.0131,60.25,0.0683,5.868,0.3535,30
240,234,6.053,0.986,60.74,0.0707,5.85,0.3948,29
240,235,6.479,1.0351,60.39,0.0829,5.755,0.3851,28
240,236,6.307,1.0017,61.0,0.0705,5.84,0.394,27
240,237,6.237,1.0464,61.6,0.083,5.702,0.369,26
240,238,5.818,0.9413,61.59,0.0721,5.821,0.4337,25
240,239,5.842,1.061,59.15,0.08,5.955,0.4102,24
240,240,6.491,1.0504,60.53,0.0855,5.836,0.3478,23
240,241,5.966,1.0689,60.86,0.0782,6.022,0.4039,22
240,242,6.181,1.0948,60.99,0.0968,5.992,0.446,21
240,243,6.591,1.0521,60.39,0.086,6.082,0.3635,20
240,244,6.299,0.9974,58.6,0.0859,5.988,0.4238,19
240,245,6.135,0.9952,61.81,0.0834,5.864,0.4158,18
240,246,5.902,1.0823,63.38,0.0536,5.819,0.4506,17
240,247,6.539,1.1096,61.84,0.0881,5.899,0.3818,16
240,248,6.613,1.0481,60.92,0.0913,5.991,0.4279,15
240,249,6.121,1.076,60.63,0.0896,5.981,0.4216,14
240,250,6.078,0.9168,60.67,0.0967,5.866,0.4199,13
240,251,6.691,0.9763,60.61,0.0886,5.899,0.4227,12
240,252,5.966,1.0429,61.44,0.0762,5.899,0.4468,11
240,253,6.576,1.109,62.36,0.086,5.867,0.4079,10
240,254,6.049,1.1269,59.32,0.0902,5.82,0.463,9
240,255,6.787,1.084,59.41,0.0766,6.103,0.4064,8
240,256,6.184,1.0795,59.46,0.0866,5.948,0.3861,7
240,257,5.874,1.101,60.86,0.0807,6.068,0.4265,6
240,258,6.398,1.055,61.72,0.0965,5.943,0.4439,5
240,259,5.953,1.0978,61.83,0.0977,5.935,0.3909,4
240,260,6.33,1.1365,62.35,0.0883,5.884,0.4553,3
240,261,6.453,1.1094,61.55,0.1211,5.977,0.4385,2
240,262,6.552,1.0087,60.78,0.0929,6.143,0.4319,1
240,263,6.125,1.1397,61.02,0.1056,6.05,0.4613,0
241,1,2.362,0.1894,46.32,0.0118,4.387,0.1207,125
241,2,2.609,0.3704,45.41,-0.0011,4.223,0.1917,125
241,3,2.553,0.358,45.79,0.0192,4.409,0.1247,125
241,4,2.232,0.2402,43.67,-0.0052,4.235,0.1221,125
241,5,2.728,0.2899,45.27,0.017,4.422,0.07,125
241,6,2.545,0.3139,45.45,0.0147,4.284,0.1365,125
241,7,2.795,0.3105,44.87,-0.0024,4.374,0.1366,125
241,8,2.653,0.3554,45.76,0.0177,4.52,0.1511,125
241,9,2.99,0.3362,45.64,0.0317,4.425,0.1374,125
241,10,2.651,0.3444,46.52,0.0142,4.484,0.1523,125
241,11,2.352,0.4721,46.13,0.0169,4.498,0.1617,125
241,12,2.492,0.3229,44.75,0.0055,4.455,0.167,125
241,13,2.751,0.3695,45.96,0.0052,4.558,0.1394,125
241,14,2.777,0.3656,45.67,0.0087,4.463,0.136,125
241,15,2.482,0.4001,45.35,0.0361,4.451,0.132,125
241,16,2.617,0.4356,47.25,0.0046,4.508,0.1366,125
241,17,2.773,0.4359,44.77,0.0301,4.595,0.1328,125
241,18,2.512,0.4689,45.68,0.0146,4.4,0.1364,125
241,19,2.923,0.316,47.46,0.0053,4.44,0.2119,125
241,20,2.535,0.384,46.17,0.0072,4.484,0.1374,125
241,21,2.931,0.4104,46.88,0.0161,4.615,0.147,125
241,22,2.323,0.3584,47.1,0.0154,4.662,0.1509,125
241,23,3.266,0.4444,45.8,0.0286,4.634,0.1667,125
241,24,3.466,0.3631,47.76,0.007,4.519,0.114,125
241,25,3.326,0.4647,46.14,0.0124,4.619,0.1967,125
241,26,3.138,0.4075,47.62,0.0007,4.603,0.1824,125
241,27,2.764,0.51,49.65,0.0353,4.863,0.1165,125
241,28,3.122,0.4012,47.61,0.0216,4.582,0.2068,125
241,29,3.0,0.4365,48.98,0.028,4.595,0.1882,125
241,30,3.218,0.4209,47.57,0.0257,4.68,0.1419,125
241,31,3.193,0.4742,47.5,0.0245,4.769,0.1482,125
241,32,3.345,0.4686,48.45,0.0218,4.715,0.2099,125
241,33,3.599,0.4395,47.48,0.038,4.534,0.1765,125
241,34,3.249,0.449,49.59,0.0113,4.77,0.186,125
241,35,3.318,0.4836,46.43,0.0248,4.697,0.1656,125
241,36,3.228,0.4279,46.66,0.0304,4.646,0.2296,125
241,37,3.316,0.4342,47.58,0.0159,4.752,0.1778,125
241,38,3.795,0.4979,48.21,0.0367,4.753,0.1592,125
241,39,3.616,0.5184,48.05,0.0219,4.693,0.2271,125
241,40,3.738,0.5139,48.98,0.0277,4.571,0.1549,125
241,41,3.157,0.5519,50.45,0.0177,4.878,0.1795,125
241,42,2.897,0.4823,49.0,0.01,4.902,0.221,125
241,43,3.316,0.4452,48.38,0.0306,4.791,0.2311,125
241,44,3.605,0.5173,48.1,0.0215,4.761,0.1683,124
241,45,3.748,0.578,48.9,0.0364,4.734,0.211,123
241,46,3.931,0.3668,48.64,0.0273,4.807,0.1798,122
241,47,3.407,0.5351,49.13,0.0329,5.075,0.1921,121
241,48,3.647,0.6008,48.93,0.0373,4.986,0.159,120
241,49,3.242,0.5396,50.01,0.0352,4.852,0.2114,119
241,50,4.024,0.6211,47.98,0.0283,4.844,0.1758,118
241,51,3.646,0.5495,48.68,0.0323,4.846,0.2229,117
241,52,3.818,0.5475,49.9,0.0192,4.909,0.2346,116
241,53,3.891,0.518,50.47,0.0184,4.848,0.2461,115
241,54,3.35,0.6232,49.12,0.0442,4.813,0.2384,114
241,55,4.003,0.5922,49.96,0.0394,4.902,0.1709,113
241,56,3.563,0.5908,51.83,0.0343,4.966,0.2636,112
241,57,3.919,0.6167,49.93,0.0264,5.011,0.1945,111
241,58,3.653,0.5783,51.63,0.0215,5.058,0.2149,110
241,59,4.147,0.5689,50.14,0.0455,4.814,0.2181,109
241,60,3.988,0.632,51.03,0.0334,4.908,0.2052,108
241,61,3.753,0.6756,49.44,0.0261,4.977,0.188,107
241,62,3.862,0.6376,51.03,0.0563,5.035,0.2425,106
241,63,3.696,0.5687,51.59,0.0435,5.115,0.2367,105
241,64,4.326,0.5803,51.22,0.0466,4.935,0.2199,104
241,65,4.234,0.6571,50.83,0.0391,5.058,0.2344,103
241,66,3.878,0.6663,52.78,0.0355,5.016,0.2344,102
241,67,3.891,0.6631,50.24,0.0346,4.862,0.1997,101
241,68,3.925,0.694,51.21,0.0603,5.04,0.2282,100
241,69,3.81,0.6445,49.44,0.0446,5.048,0.236,99
241,70,3.362,0.5513,50.7,0.0392,5.05,0.2471,98
241,71,3.798,0.5945,54.02,0.0397,5.178,0.2524,97
241,72,4.148,0.6568,52.87,0.0414,5.112,0.2634,96
241,73,4.684,0.6034,51.72,0.0483,5.289,0.2732,95
241,74,4.12,0.6431,50.88,0.0505,5.004,0.281,94
